,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH,n_panel
1409,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,10.0
1410,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,11.0
1411,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,12.0
1412,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,13.0
1413,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,14.0
1414,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,15.0
1415,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,16.0
1416,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,17.0
1417,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,18.0
1418,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,19.0
1419,21.0,6.0,3.0,0.0,-57.57397008649269,90.5551781833132,5.0,64.2,20.0
1420,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,1.0
1421,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,2.0
1422,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,3.0
1423,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,4.0
1424,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,5.0
1425,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,6.0
1426,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,7.0
1427,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,8.0
1428,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,9.0
1429,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,10.0
1430,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,11.0
1431,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,12.0
1432,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,13.0
1433,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,14.0
1434,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,15.0
1435,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,16.0
1436,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,17.0
1437,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,18.0
1438,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,19.0
1439,14.0,6.0,20.0,0.0,-28.64157201958989,282.411971480413,6.8,56.4,20.0
1440,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,1.0
1441,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,2.0
1442,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,3.0
1443,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,4.0
1444,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,5.0
1445,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,6.0
1446,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,7.0
1447,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,8.0
1448,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,9.0
1449,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,10.0
1450,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,11.0
1451,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,12.0
1452,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,13.0
1453,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,14.0
1454,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,15.0
1455,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,16.0
1456,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,17.0
1457,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,18.0
1458,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,19.0
1459,2.0,3.0,11.0,903.0,56.95385289931049,55.86403785706728,33.9,19.4,20.0
1460,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,1.0
1461,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,2.0
1462,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,3.0
1463,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,4.0
1464,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,5.0
1465,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,6.0
1466,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,7.0
1467,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,8.0
1468,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,9.0
1469,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,10.0
1470,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,11.0
1471,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,12.0
1472,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,13.0
1473,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,14.0
1474,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,15.0
1475,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,16.0
1476,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,17.0
1477,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,18.0
1478,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,19.0
1479,13.0,4.0,12.0,947.0,51.760758655232145,14.627828874882647,29.2,22.3,20.0
1480,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,1.0
1481,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,2.0
1482,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,3.0
1483,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,4.0
1484,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,5.0
1485,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,6.0
1486,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,7.0
1487,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,8.0
1488,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,9.0
1489,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,10.0
1490,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,11.0
1491,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,12.0
1492,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,13.0
1493,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,14.0
1494,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,15.0
1495,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,16.0
1496,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,17.0
1497,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,18.0
1498,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,19.0
1499,20.0,3.0,16.0,830.0,35.44355517617024,291.9911201550508,32.4,13.3,20.0
1500,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,1.0
1501,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,2.0
1502,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,3.0
1503,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,4.0
1504,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,5.0
1505,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,6.0
1506,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,7.0
1507,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,8.0
1508,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,9.0
1509,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,10.0
1510,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,11.0
1511,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,12.0
1512,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,13.0
1513,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,14.0
1514,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,15.0
1515,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,16.0
1516,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,17.0
1517,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,18.0
1518,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,19.0
1519,5.0,11.0,9.0,1056.0,42.289942147604144,85.10628230983555,24.7,22.0,20.0
1520,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,1.0
1521,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,2.0
1522,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,3.0
1523,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,4.0
1524,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,5.0
1525,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,6.0
1526,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,7.0
1527,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,8.0
1528,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,9.0
1529,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,10.0
1530,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,11.0
1531,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,12.0
1532,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,13.0
1533,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,14.0
1534,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,15.0
1535,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,16.0
1536,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,17.0
1537,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,18.0
1538,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,19.0
1539,2.0,11.0,4.0,0.0,-21.544715335499305,121.28977031249178,19.5,20.7,20.0
1540,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,1.0
1541,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,2.0
1542,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,3.0
1543,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,4.0
1544,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,5.0
1545,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,6.0
1546,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,7.0
1547,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,8.0
1548,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,9.0
1549,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,10.0
1550,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,11.0
1551,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,12.0
1552,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,13.0
1553,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,14.0
1554,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,15.0
1555,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,16.0
1556,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,17.0
1557,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,18.0
1558,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,19.0
1559,22.0,4.0,22.0,0.0,-50.4395990589187,253.236439191753,15.8,27.6,20.0
1560,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,1.0
1561,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,2.0
1562,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,3.0
1563,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,4.0
1564,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,5.0
1565,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,6.0
1566,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,7.0
1567,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,8.0
1568,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,9.0
1569,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,10.0
1570,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,11.0
1571,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,12.0
1572,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,13.0
1573,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,14.0
1574,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,15.0
1575,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,16.0
1576,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,17.0
1577,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,18.0
1578,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,19.0
1579,2.0,5.0,1.0,0.0,-75.19313410957298,153.14291300118262,18.6,30.6,20.0
1580,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,1.0
1581,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,2.0
1582,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,3.0
1583,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,4.0
1584,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,5.0
1585,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,6.0
1586,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,7.0
1587,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,8.0
1588,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,9.0
1589,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,10.0
1590,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,11.0
1591,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,12.0
1592,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,13.0
1593,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,14.0
1594,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,15.0
1595,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,16.0
1596,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,17.0
1597,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,18.0
1598,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,19.0
1599,31.0,5.0,18.0,0.0,-3.4416801935166887,292.98270578138613,17.5,39.7,20.0
1600,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,1.0
1601,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,2.0
1602,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,3.0
1603,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,4.0
1604,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,5.0
1605,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,6.0
1606,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,7.0
1607,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,8.0
1608,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,9.0
1609,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,10.0
1610,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,11.0
1611,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,12.0
1612,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,13.0
1613,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,14.0
1614,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,15.0
1615,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,16.0
1616,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,17.0
1617,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,18.0
1618,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,19.0
1619,11.0,7.0,11.0,840.0,33.75859670478487,28.28177834149912,20.7,23.5,20.0
1620,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,1.0
1621,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,2.0
1622,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,3.0
1623,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,4.0
1624,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,5.0
1625,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,6.0
1626,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,7.0
1627,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,8.0
1628,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,9.0
1629,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,10.0
1630,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,11.0
1631,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,12.0
1632,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,13.0
1633,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,14.0
1634,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,15.0
1635,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,16.0
1636,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,17.0
1637,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,18.0
1638,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,19.0
1639,22.0,4.0,1.0,0.0,-72.35770780275143,158.7397393863506,12.4,36.0,20.0
1640,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,1.0
1641,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,2.0
1642,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,3.0
1643,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,4.0
1644,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,5.0
1645,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,6.0
1646,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,7.0
1647,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,8.0
1648,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,9.0
1649,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,10.0
1650,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,11.0
1651,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,12.0
1652,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,13.0
1653,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,14.0
1654,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,15.0
1655,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,16.0
1656,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,17.0
1657,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,18.0
1658,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,19.0
1659,8.0,6.0,21.0,0.0,-41.74910466966117,276.083657594694,10.2,68.7,20.0
1660,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,1.0
1661,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,2.0
1662,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,3.0
1663,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,4.0
1664,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,5.0
1665,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,6.0
1666,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,7.0
1667,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,8.0
1668,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,9.0
1669,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,10.0
1670,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,11.0
1671,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,12.0
1672,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,13.0
1673,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,14.0
1674,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,15.0
1675,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,16.0
1676,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,17.0
1677,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,18.0
1678,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,19.0
1679,7.0,1.0,19.0,0.0,6.686575491876483,248.02522517616288,33.7,9.4,20.0
1680,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,1.0
1681,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,2.0
1682,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,3.0
1683,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,4.0
1684,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,5.0
1685,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,6.0
1686,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,7.0
1687,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,8.0
1688,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,9.0
1689,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,10.0
1690,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,11.0
1691,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,12.0
1692,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,13.0
1693,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,14.0
1694,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,15.0
1695,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,16.0
1696,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,17.0
1697,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,18.0
1698,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,19.0
1699,28.0,7.0,10.0,810.0,28.31059372172143,44.159207259338686,22.2,17.6,20.0
1700,4.0,12.0,10.0,1089.0,56.465143355110435,87.502934507405,25.9,26.8,1.0
1701,4.0,12.0,10.0,1089.0,56.465143355110435,87.502934507405,25.9,26.8,2.0
1702,4.0,12.0,10.0,1089.0,56.465143355110435,87.502934507405,25.9,26.8,3.0
